text	label
早晨到公司就收到小马童鞋送的好吃的幸福无语言表	积极
健康的活着真诚的爱着前面两条积极的践行着足矣	积极
原来真的有那么一瞬间对一个人的厌恶就能达到顶点非得逼我讲出来	愤怒
谢谢你做我的孩子让我感受世界上最最美好的感情妈妈喜欢抱抱你好幸福好温暖好美秒	积极
面对你们这些刁民劳资只想爆粗	愤怒
雕塑专业设有陶艺实验室雕塑材料创作实验室泥塑工作室已经形成完备的教学体系是河南省雕塑人才培养基地	无情绪
亲爱的耳机昨天晚上是我看你最后一眼再见	悲伤
接下来的几天依然烟霾锁城印尼你们这是要熏死全部东南亚人民的节奏么	愤怒
看着朋友秀恩爱本来挺甜蜜的却因为他的过去觉得有些伤感是不是真的是这样：把最完整的爱给你最爱的人而把最成熟的爱给了别人当你成熟时爱已不再而是生活感觉自己挖了个坑进退两难	悲伤
俺用的天猫魔盒软件泰捷也被封直播美剧啥的都被屏蔽广电你够狠穷疯了	愤怒
这事儿逼吃屎都赶不上热乎的你咋不接着换小号来跟我说话呢哈哈哈	积极
这样的清晨一首王力宏的第一个清晨真舒心	积极
庆幸遇到特别的你们想到你们心头是热的	积极
一阵难过世界不要那么多灾难不要带给人们这么多痛苦	悲伤
看了我是真心疼为啥好人没好报看院长那样枪毙一百次	愤怒
明·方贤著奇效良方组成：大黄（去皮清酒洗克）甘草（炙克）芒硝（克）简介：缓下热结	无情绪
如果要等爱就一定要让自己始终可爱晚安	积极
天才在左疯子在右这书竟然出了电视剧	惊奇
年河北省农作物品种品质检测中心测定结果：粗蛋白赖氨酸粗脂肪粗淀粉	无情绪
吃土的钱都木有了我就想吃吃饭吃吃肉	悲伤
我吃了一袋我不会有事吧算了该吃吃该喝喝我表示我良心还算不错的都是些什么人呀吃个苹果压压惊	恐惧
在沙特阿拉伯沙漠中的河流出现了壮观神奇的流沙一幕原来有真正的流沙河	惊奇
难以置信的表演评委们都惊呆了	惊奇
在这个心机婊忙碌的季节里我脸居然过敏了过敏了真的是要疯了要疯了要疯了要哭死了要怎么看皮肤科	愤怒
云南会泽重大凶杀案什么人折麽可怕听到都吓傻了张小张说说文明岚县岚县•风景太原·迎泽区	恐惧
无奈的时候总是那么多烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦烦	愤怒
氨不是抑制固氮酶本身的活性而是阻碍固氮酶合成基因的表达	无情绪
每个人都会累没有人能为你承担一切累了将心靠岸	悲伤
和同事一起睡觉一晚一晚的睡不着别想多只因为她打呼噜震天响每天我以为在放炮过年	愤怒
命犯小人么命运多舛啊上次是一只这回两只全坏了	悲伤
导气装置位于枪管下方导气孔可调节	无情绪
今天真的一早上就看见你了好开心	积极
袁隆平说我的工作让我常晒太阳呼吸新鲜的空气这使我有了个好身体是啊好身体是要晒太阳的只是现在的太阳不再是自然的阳光空气中弥漫的各类的化学物质使得太阳的光芒再也不是那样的可爱而是一种极具杀伤力的致病武器我们还要这样的阳光吗还敢迎接这样的太阳的光辉照耀吗你说呢	愤怒
觉得一肚子火气诅咒所有在别人休息时间推销的姐穷得很推销个屁啊第二家银行在推销保险了周一的心情差到极致	愤怒
它是不是丢失了都五天了还没有更新物流消息	愤怒
今天入了小蜜缇俩件套超级润拯救常年嘴唇拔干星人就是味道不怎么好像开塞露和凡士林的结合体还要你吃进去除了这个真的是完美	积极
从模仿开始渐渐学会用成年女性的方式面对失败；音乐果然有强大的治愈力练习一整晚内心现在好安静❤	积极
哪位大神知道闭合性粉刺如何解决困扰我好几个月了快哭了	悲伤
星期一的世界都是等阿等等阿等全部都要等	愤怒
当一个人忍到无法可忍的时候他就会冲动的爆发出来没错今天我冲动了爆发吧小宇宙	愤怒
丫的越来越讨厌这公司这公司各种关系户各种拍马屁又不尊重人真希望这公司能长长久久	愤怒
军火库居然被盗这盗贼也是简直了	惊奇
近期一个数据显示某地小学生近视率居然高达意味着约有一半的小学生都成了近视眼	无情绪
每天午觉醒来想起要上课都想杀人或者自杀	愤怒
李洱：我在德国接受访问记者经常问我关于卫慧棉棉的问题	无情绪
年底全区通车里程公里其中干线公路公里县乡公路公里每百平方公里通车里程公里	无情绪
上学的时候觉得全世界都是好人工作了之后觉得全世界没好人	悲伤
哈哈哈哈哈笑得停不下来原来是大笨狗	积极
希望战争赶紧结束祈祷我这么说虽然有点不对但是被美国顶上的国家有哪一个好的呢伊拉克阿富汗叙利亚居住在每个国家的人们都不懂你们的政治但是他们想的都是安居乐业每天不用居住在一个担惊受怕的国家弱肉强食的年代原来一直还在继续想想以前的发生过的历史还真是恐怖叙利亚女婴空袭被救出	愤怒
我以前能画出这样的东西真是太不可思议了	惊奇
我确实没有弄明白这群发烧友长枪短炮的在拍什么难道是一群疯子	愤怒
忙到下午二點才吃到午餐忙碌的日子還要到什麼時候才是個盡頭呢	悲伤
好像明人似的给你们照个相还躲臭不要脸的	愤怒
今天還真是有點不順腳受傷還不能練習真是的不爽阿	愤怒
一天到晚说我乱扣分没你的名字我会扣不要一扣分就来找我	愤怒
草根性：野百合从高山到海边都看的到反映了草根性	无情绪
年全村经济总收入万元农民人均纯收入元	无情绪
最后一天展会卖的样品给客户给我的钱竟是美元	惊奇
说好这个月管好自己的手呢	愤怒
成为全球近万用户选择的设计工具	无情绪
年月海航向海南省残联捐款万元用于购买一批助听器赠送聋儿	无情绪
都下了两场雪了～就是没得耍嘿呀嘿呀谁不为雪的美好感动	积极
西游记之大圣归来动画效果没有期望中的好不过剧情背景音乐和配音还是不错的可以一看其中最后一幕大圣站在巨石上长长的红色披风随风翻飞加上气势恢宏的一个字帅气	积极
在学校十点自觉关手机睡觉在家里爹妈从十点喊睡觉都没用笑不可抑笑不可抑	无情绪
时间能带走过往：也能重拾美好待我长发及腰时你在哪	悲伤
今天青岛有台风啊赶快传完文件回去躲起来我在	恐惧
我们发状态传照片不是为了告诉谁我吃什么了做什么了和谁在一起更不是要得瑟给谁看而是有一天自己真的老了搬着凳子无事可做晒太阳的时候能拿出自己的流水式日记看一看回忆一下那年那月和朋友在一起的点点滴滴自己年轻时的容颜证明这个世界我来过而且活的真实而精彩	无情绪
清华盲文点显器参数：性能参数显示单元点盲文显示显示单元数方光标按键个分别对应显示单元	无情绪
某人要打入敌军内部亲手剥的石榴吃了一大半了还有这么多不过味道是挺甜的回来来我家吃的鸭货嗯这套路没谁了明天还要来吃饺子这行动没谁了	积极
门口弟弟生日应援横幅挂起来帅气的皂片贴出来啦	积极
相爱的天今天非常不开心但是也是非常开心不为了一些蝇头小利搞得自己不愉快而且今天受了冤枉非常不爽我草这种冤枉我受不了老子是受不了了所以老子也不干了说那么难听的话请你照照镜子看看自己有没有资格说这种话搞清楚状况不要侮辱人做好自己再来管理别人真噁心我爱你宝贝晚安	愤怒
原來你是我最想留住的幸運原來我們和愛情曾經靠的那麼近那為我對抗世界的決定那為我淋的雨一幕幕都是你小幸運	积极
说给我买的小蛋糕赔罪完了一打开就和我抢着吃	愤怒
开始到现在每天都是快乐的	积极
有很多话等你回来再告诉你好好畅聊	悲伤
关于军人的异地恋我只愿你爱我我爱你就足以	积极
我没有不开心我没有不开心我没有不开心我只是很难过我只是很难过我只是很难过	悲伤
现在乐梦迪庄园由的儿子和儿媳掌管	无情绪
经济状况社区地处张村河岸土地平整肥沃适宜种植多种农作物	无情绪
为什么开会永远有人不换手机不调静音	愤怒
双的快递都是派蜗牛送的吗上海到北京要天	愤怒
喜欢和被喜欢都是令人苦恼的事情显然我已经习惯一个人我觉得这样很好	积极
卧槽这家的东西严重不能去买号订货号收到收到后还给我少发了两款货找到卖家卖家居然还忽悠我不主动承认错误要单号居然给我一个假的单号客服半天不回复	愤怒
相信相信的力量不要多久会有一个励志传奇的故事传播开来	积极
昨晚说的重要决定今天完成了三分之二从八点收拾到十二点攰到阿妈都唔识明晚继续	悲伤
三更半夜发这图给没吃晚饭的我坚决不能忍绝交	愤怒
商场大屏幕公然播放小电影这是哪啊	惊奇
世界上什么鸟人都有特他么不要脸	愤怒
我突然发现我的脸好大	悲伤
做实验要做到六点半我还要开会还要吃饭	愤怒
唉原来是自己自作多情	悲伤
其实有些事情你当时觉得做的很对一点没有问题但是过后你回头看觉得有了问题这种情况时有发生的话说明你是一个比较做事草率的人所以在很多时候不要过于追求所谓的效率要看效果的效果不行的话效率再高也是白费	积极
刚打开微博看到这个乍一看以为自己手机没网图片没加载下来呢	惊奇
有时候中医补肾仅仅是一种预防过程	无情绪
现在的人都是等着怀孕了结婚我却不喜欢	无情绪
楼下是香蕉林一直以为是芭蕉	惊奇
终于确定了而且我也知道她的想法了我会尽我最大最大的努力好好珍惜她好开心	积极
一大早脚擦破手臂擦破泥煤的今天是我的倒霉日啊	愤怒
年月中共太湖县委成立当选为县委委员	无情绪
看国足真窝心打的太软了笑不可抑笑不可抑笑不可抑都比不上友谊赛足协领导都去吃屎吧	愤怒
带儿子跑完步回来小子一本正经的说：妈妈你要坚强点各种问号妈咪是有多弱啊	无情绪
我特么不想相亲不想真的够了我一个人静静行吗	愤怒
从她那里贝扎克得到许多重要军事情报	无情绪
嗨你啥时候能好给个准话最近对你可伤心了	愤怒
明明已经很困了忙完睡不就行了还偏要跟自己过不去熬熬熬非要熬出个黑眼圈才满意手机有什么好玩的不稀饭好好爱自己比什么都重要晚安	积极
于是软件与光盘杂志不得不在其月号杂志中附赠了一版补丁	无情绪
这雨一直下个不停还让不让人去上课啦	愤怒
自从湛江开通直飞航班之后每天天空就多这道美景飞机每天都在湛蓝的天空上忙碌的飞行着	积极
果然不能看悲剧心碎的跟渣一样而且觉得世界都崩塌了把还给我	悲伤
也许我是该开始倒数了吧	无情绪
在手机里发现了一张跟非主流大哥的合照好好的一个人咋说染头发就染了呢看不見看不見看到我丢掉的大白我就很难过	悲伤
我晚上能不能不再梦见你我的心真的很难过	悲伤
窝在被子里一阵阵抽的泣不成声哭得怨呀	悲伤
为什么判得那么轻他们出狱之后呢那女孩怎么办十一年之后女孩也不过才二十四岁你让她怎样生活这种禽兽不如的东西还有那女的明明是主谋只判了四年如果没有她这一切都不会发生不是吗简直不能忍	愤怒
．试验箱的四周应留有一定的距离方便维修操作	无情绪
